ID,KIDSDRIV,BIRTH,AGE,HOMEKIDS,YOJ,INCOME,PARENT1,HOME_VAL,MSTATUS,GENDER,EDUCATION,OCCUPATION,TRAVTIME,CAR_USE,BLUEBOOK,TIF,CAR_TYPE,RED_CAR,OLDCLAIM,CLM_FREQ,REVOKED,MVR_PTS,CLM_AMT,CAR_AGE,CLAIM_FLAG,URBANICITY
951951164,0,25176,30,2,12,56253,No,142627,Yes,M,Bachelors,Professional,9,Commercial,6600,10,Pickup,yes,2986,1,No,5,0,13,0,Highly Urban/ Urban
953297827,0,17085,53,0,17,81478,No,0,z_No,M,Masters,,24,Commercial,9650,4,Pickup,yes,0,0,No,0,0,19,0,Highly Urban/ Urban
753124100,0,23051,36,0,10,29412,No,149177,Yes,M,z_High School,z_Blue Collar,45,Commercial,23210,4,Panel Truck,yes,1247,2,No,5,2899,11,1,Highly Urban/ Urban
717945707,0,18445,49,1,12,98175,No,321272,Yes,z_F,Masters,Lawyer,27,Private,18800,1,z_SUV,no,0,0,No,6,0,15,0,Highly Urban/ Urban
872721141,0,19765,45,0,13,103272,No,318758,Yes,z_F,Masters,Lawyer,37,Private,16330,6,Minivan,no,633,1,No,0,0,16,0,Highly Urban/ Urban
666239340,0,19989,45,1,,17167,No,0,Yes,M,<High School,Student,22,Commercial,30400,1,Panel Truck,yes,0,0,No,0,0,6,0,Highly Urban/ Urban
406043790,1,21961,39,2,14,45261,Yes,0,z_No,M,z_High School,z_Blue Collar,13,Private,12910,7,Minivan,no,521,1,No,0,0,1,0,Highly Urban/ Urban
423739364,0,16788,53,0,13,114746,No,336124,Yes,z_F,Masters,Lawyer,13,Private,12970,6,z_SUV,no,0,0,No,1,0,15,0,Highly Urban/ Urban
998040578,0,22909,37,0,11,22632,No,142769,z_No,z_F,<High School,z_Blue Collar,56,Private,19970,13,Pickup,no,0,0,Yes,1,4813,7,1,Highly Urban/ Urban
525918644,1,22524,38,2,0,0,Yes,0,z_No,z_F,z_High School,Home Maker,24,Private,5920,4,Sports Car,no,0,0,No,3,2827,6,1,Highly Urban/ Urban
695264867,0,19921,45,0,12,,No,322926,Yes,z_F,PhD,Manager,5,Private,11160,1,Sports Car,no,0,0,No,0,0,16,0,Highly Urban/ Urban
491709455,0,20862,42,3,11,124375,No,339138,Yes,M,Masters,,47,Commercial,29920,1,Panel Truck,no,3199,2,No,4,0,8,0,Highly Urban/ Urban
517982134,0,19233,47,0,6,26295,No,111145,Yes,z_F,z_High School,Home Maker,32,Private,22260,1,Minivan,no,0,0,No,0,0,8,0,Highly Urban/ Urban
749559800,0,12181,66,0,13,75778,No,231320,Yes,M,Bachelors,Professional,34,Private,15680,1,Sports Car,yes,4450,2,No,3,0,,0,Highly Urban/ Urban
823230619,0,20328,44,2,16,71918,No,244929,Yes,z_F,Masters,Manager,16,Private,11470,4,z_SUV,no,37729,3,No,4,0,,0,Highly Urban/ Urban
487754398,2,22188,39,3,,153236,Yes,0,z_No,z_F,Masters,Lawyer,27,Private,5400,10,z_SUV,no,0,0,Yes,1,2424,15,1,Highly Urban/ Urban
934042208,0,18041,50,0,13,34101,No,0,z_No,z_F,<High School,z_Blue Collar,15,Private,12580,4,z_SUV,no,0,0,No,0,15562,4,1,Highly Urban/ Urban
203396173,0,16802,53,0,14,18635,No,119212,Yes,M,<High School,z_Blue Collar,14,Private,14970,6,Minivan,yes,1358,3,No,5,0,1,0,Highly Urban/ Urban
16084737,0,24897,31,1,12,92817,Yes,0,z_No,M,Masters,Manager,26,Private,10780,4,Pickup,yes,0,0,No,0,0,18,0,Highly Urban/ Urban
132609655,0,24268,33,1,12,40990,No,151286,Yes,z_F,z_High School,z_Blue Collar,22,Commercial,8900,6,Sports Car,no,0,0,No,0,4729,1,1,Highly Urban/ Urban
551296680,0,20527,43,0,12,2346,No,99554,Yes,z_F,Bachelors,Student,25,Commercial,24500,10,Van,no,0,0,No,0,0,7,0,Highly Urban/ Urban
100093408,0,23480,35,2,12,4457,Yes,0,z_No,M,z_High School,Student,18,Private,1500,4,Minivan,yes,0,0,No,4,5583,1,1,Highly Urban/ Urban
784370129,0,18265,49,0,11,45962,No,140966,Yes,M,PhD,Lawyer,29,Private,11000,4,Pickup,yes,0,0,No,3,0,22,0,Highly Urban/ Urban
194527047,0,20979,42,0,0,0,No,,z_No,z_F,z_High School,Home Maker,12,Private,4230,1,Sports Car,no,0,0,No,1,7293,7,1,Highly Urban/ Urban
624440117,0,14070,61,0,15,52894,No,216569,Yes,M,Bachelors,z_Blue Collar,37,Commercial,11250,6,z_SUV,no,8057,2,No,5,6284,6,1,Highly Urban/ Urban
703676514,0,18751,48,0,,53628,No,166295,Yes,M,z_High School,Manager,5,Commercial,11660,4,Pickup,no,1237,3,No,1,0,7,0,Highly Urban/ Urban
710586000,2,20518,43,3,16,99455,No,268736,Yes,M,Bachelors,Professional,45,Private,15750,11,Minivan,yes,0,0,Yes,0,2524,7,1,Highly Urban/ Urban
799857899,0,18447,49,0,12,195,No,0,z_No,z_F,PhD,Home Maker,54,Private,7300,10,z_SUV,no,0,0,No,1,0,16,0,z_Highly Rural/ Rural
227540901,0,25635,29,1,13,25294,Yes,0,z_No,M,Bachelors,Clerical,31,Private,6930,3,Pickup,no,9282,2,No,1,5388,10,1,Highly Urban/ Urban
722567149,0,15862,56,0,14,35735,No,0,z_No,z_F,<High School,Clerical,21,Private,13760,6,z_SUV,no,0,0,No,5,4364,5,1,Highly Urban/ Urban
376761023,0,17090,53,0,14,55770,No,163735,Yes,M,Masters,Lawyer,44,Private,12380,6,Minivan,yes,0,0,No,0,0,12,0,Highly Urban/ Urban
410044584,0,17820,51,0,12,4431,No,0,Yes,z_F,z_High School,Student,48,Private,27390,1,Minivan,no,0,0,No,0,0,14,0,z_Highly Rural/ Rural
404639990,0,20028,45,1,14,92626,No,252585,Yes,M,Masters,Manager,35,Commercial,31340,17,Panel Truck,yes,0,0,No,1,0,16,0,Highly Urban/ Urban
746130911,0,20469,43,2,0,0,No,96114,Yes,M,Bachelors,Home Maker,50,Private,5800,1,Pickup,no,0,0,No,0,0,8,0,z_Highly Rural/ Rural
676650544,0,15805,56,0,,52044,No,0,z_No,M,Bachelors,z_Blue Collar,22,Private,12300,1,Minivan,no,0,0,No,5,0,8,0,Highly Urban/ Urban
414345397,0,15064,58,2,0,0,No,0,Yes,z_F,z_High School,Student,40,Commercial,1500,11,z_SUV,no,3564,2,No,9,5089,10,1,Highly Urban/ Urban
3029573,0,19750,45,2,14,36630,No,179158,Yes,z_F,z_High School,Clerical,34,Private,24280,10,Minivan,no,0,0,No,0,0,11,0,z_Highly Rural/ Rural
549069454,0,17286,52,0,16,72500,No,273022,Yes,z_F,z_High School,z_Blue Collar,5,Private,7270,6,z_SUV,no,6217,1,No,7,0,1,0,Highly Urban/ Urban
725128543,0,17917,50,0,13,15545,No,139781,Yes,M,PhD,,15,Commercial,8050,6,Pickup,yes,6952,2,No,4,0,15,0,Highly Urban/ Urban
877671335,2,21025,42,2,9,65079,Yes,227860,z_No,z_F,Bachelors,Professional,69,Private,18600,3,Minivan,no,0,0,No,2,0,5,0,z_Highly Rural/ Rural
920638735,0,20217,44,0,9,34408,No,169326,Yes,z_F,z_High School,z_Blue Collar,34,Commercial,13460,1,Minivan,no,7250,3,No,3,3262,5,1,Highly Urban/ Urban
589776136,0,18943,48,0,11,61434,No,197678,Yes,z_F,z_High School,z_Blue Collar,35,Commercial,19950,1,z_SUV,no,5466,3,No,4,0,1,0,Highly Urban/ Urban
249037674,0,19739,45,0,14,108309,No,0,z_No,M,z_High School,z_Blue Collar,29,Commercial,17450,12,Van,yes,0,0,No,1,5822,8,1,Highly Urban/ Urban
212373089,0,21177,41,0,13,87333,No,293661,Yes,z_F,z_High School,z_Blue Collar,35,Commercial,18240,1,z_SUV,no,6863,1,No,1,4506,1,1,Highly Urban/ Urban
171275064,0,19361,46,0,6,111916,No,327623,Yes,z_F,z_High School,Manager,35,Private,14060,13,z_SUV,no,0,0,No,2,0,,0,Highly Urban/ Urban
747049542,0,23184,36,2,10,37452,No,187054,Yes,z_F,z_High School,Clerical,30,Private,7840,10,z_SUV,no,35720,3,Yes,0,0,7,0,z_Highly Rural/ Rural
531706245,0,20147,44,2,14,23683,No,118863,Yes,z_F,z_High School,Clerical,88,Private,8270,4,z_SUV,no,0,0,Yes,1,0,1,0,z_Highly Rural/ Rural
111405767,0,14160,61,0,14,62378,No,181874,Yes,z_F,Masters,Lawyer,70,Private,15570,1,z_SUV,no,3636,3,No,8,3242,1,1,Highly Urban/ Urban
676912383,0,25376,30,3,12,26315,Yes,0,z_No,M,z_High School,Clerical,56,Commercial,7130,1,Pickup,yes,0,0,No,3,3246,1,1,Highly Urban/ Urban
914892550,0,18780,48,0,12,57529,No,202840,Yes,z_F,Bachelors,z_Blue Collar,82,Commercial,14120,3,z_SUV,no,0,0,No,2,0,11,0,z_Highly Rural/ Rural
65561698,0,21377,41,2,13,11124,No,91506,Yes,z_F,z_High School,Home Maker,22,Private,17570,4,Sports Car,no,1951,2,No,0,0,1,0,Highly Urban/ Urban
316206287,2,20934,42,2,11,130454,No,321982,Yes,z_F,Masters,Manager,27,Private,28370,7,Pickup,no,0,0,No,0,0,15,0,Highly Urban/ Urban
807685357,0,20655,43,0,11,203511,No,501150,Yes,M,z_High School,Manager,5,Commercial,36000,7,Panel Truck,no,0,0,No,1,0,1,0,Highly Urban/ Urban
895433187,0,17913,50,0,12,109639,No,317460,Yes,z_F,Masters,Lawyer,44,Private,17460,4,Sports Car,no,5516,3,No,6,0,20,0,Highly Urban/ Urban
195051458,0,23830,34,2,11,13343,Yes,155171,z_No,z_F,z_High School,Home Maker,46,Private,1500,1,Sports Car,no,0,0,No,0,0,9,0,z_Highly Rural/ Rural
685900195,0,21599,40,0,8,74053,No,0,z_No,M,Bachelors,z_Blue Collar,44,Commercial,7200,6,Pickup,yes,2740,3,No,0,0,14,0,Highly Urban/ Urban
411375726,0,20184,44,1,,67278,No,220556,Yes,z_F,Masters,Lawyer,49,Private,5330,6,z_SUV,no,0,0,No,2,0,16,0,z_Highly Rural/ Rural
490879221,0,24532,32,3,17,27585,No,79871,Yes,z_F,z_High School,Clerical,33,Private,16700,17,z_SUV,no,0,0,No,0,0,8,0,z_Highly Rural/ Rural
476931149,0,18173,50,0,9,72665,No,,z_No,M,Masters,,25,Commercial,36440,1,Panel Truck,no,7292,1,No,10,3565,14,1,Highly Urban/ Urban
189803842,1,21957,39,1,9,82791,Yes,0,z_No,z_F,Bachelors,z_Blue Collar,5,Commercial,20800,1,Minivan,no,27444,1,Yes,7,3651,9,1,Highly Urban/ Urban
621932597,0,12162,66,0,10,49077,No,191144,z_No,z_F,Masters,Lawyer,24,Private,18140,1,Sports Car,no,0,0,No,3,0,15,0,Highly Urban/ Urban
576250522,1,20227,44,2,8,42408,Yes,,z_No,M,Bachelors,Professional,43,Private,10700,3,Minivan,yes,0,0,Yes,3,1496,9,1,Highly Urban/ Urban
418019534,0,17813,51,0,16,29138,No,0,z_No,z_F,Masters,Lawyer,16,Private,6390,1,z_SUV,no,0,0,No,0,0,17,0,z_Highly Rural/ Rural
235798867,0,25115,31,1,10,115308,No,313484,Yes,M,Bachelors,Professional,39,Commercial,26980,1,Panel Truck,no,7506,2,No,3,6145,3,1,Highly Urban/ Urban
265792515,0,21242,41,0,9,173557,No,450715,z_No,M,Masters,,34,Commercial,26570,1,Panel Truck,yes,0,0,No,0,6571,15,1,Highly Urban/ Urban
879600393,0,20103,44,2,14,69639,No,209133,Yes,M,z_High School,z_Blue Collar,14,Commercial,5910,10,Pickup,yes,0,0,No,1,0,1,0,Highly Urban/ Urban
791411047,0,28126,22,3,11,12825,Yes,105132,z_No,M,<High School,z_Blue Collar,28,Commercial,9610,6,Pickup,yes,2468,1,No,8,3667,1,1,Highly Urban/ Urban
845499665,0,15494,57,0,8,43288,No,207205,Yes,z_F,Bachelors,Professional,71,Private,11530,1,Sports Car,no,2333,4,No,7,12072,9,1,Highly Urban/ Urban
825268721,1,15248,58,2,15,50762,Yes,0,z_No,M,Masters,,19,Commercial,31540,13,Panel Truck,no,0,0,No,2,4909,1,1,Highly Urban/ Urban
572077171,0,17726,51,0,,0,No,0,Yes,z_F,<High School,Student,38,Private,13070,10,z_SUV,no,7999,2,No,0,6581,4,1,Highly Urban/ Urban
581216860,0,16836,53,0,14,28535,No,145198,Yes,M,<High School,z_Blue Collar,90,Commercial,9650,9,Pickup,no,0,0,No,0,0,5,0,z_Highly Rural/ Rural
974780561,0,18277,49,0,,56116,No,184489,z_No,M,z_High School,Clerical,46,Private,9840,4,Minivan,yes,0,0,No,1,0,9,0,Highly Urban/ Urban
131421512,0,21174,41,0,0,0,No,95757,Yes,z_F,Masters,Lawyer,56,Private,10550,18,Minivan,no,12609,2,No,0,0,10,0,Highly Urban/ Urban
283577004,0,18505,49,0,11,65659,No,0,z_No,M,Bachelors,z_Blue Collar,24,Commercial,23780,1,Panel Truck,yes,7367,1,No,5,3930,13,1,Highly Urban/ Urban
275063923,0,18345,49,0,10,45366,No,237044,Yes,M,z_High School,Clerical,32,Commercial,35510,1,Panel Truck,no,0,0,No,0,0,10,0,z_Highly Rural/ Rural
528698470,1,19154,47,0,12,32992,No,143769,Yes,M,z_High School,Clerical,28,Private,9860,1,z_SUV,no,0,0,No,0,0,7,0,z_Highly Rural/ Rural
621871330,0,24451,32,1,11,42139,No,143454,Yes,M,z_High School,z_Blue Collar,50,Commercial,22000,10,Van,yes,5396,2,No,2,6597,7,1,Highly Urban/ Urban
76212778,1,21525,40,2,12,43489,Yes,0,z_No,z_F,z_High School,Clerical,44,Private,5850,1,Sports Car,no,0,0,No,4,2598,8,1,Highly Urban/ Urban
574107788,0,19889,45,0,10,57627,No,0,z_No,z_F,z_High School,z_Blue Collar,24,Commercial,6000,3,z_SUV,no,0,0,No,6,7407,1,1,Highly Urban/ Urban
877615287,0,15730,56,0,13,59152,No,236150,z_No,M,PhD,Doctor,49,Private,16150,1,Minivan,no,0,0,No,0,0,1,0,Highly Urban/ Urban
798981234,0,18733,48,0,11,78940,No,279868,Yes,z_F,PhD,Home Maker,44,Private,19510,3,z_SUV,no,33315,3,No,0,0,19,0,z_Highly Rural/ Rural
243123645,0,21645,40,1,9,42745,No,168433,Yes,M,<High School,z_Blue Collar,25,Private,19670,16,Van,yes,34492,3,Yes,3,0,6,0,Highly Urban/ Urban
782144396,1,23135,36,2,10,32666,No,149170,Yes,M,z_High School,Clerical,48,Private,8370,10,Minivan,yes,0,0,No,1,0,1,0,Highly Urban/ Urban
180789377,0,16395,54,0,5,57706,No,214111,Yes,z_F,Masters,Manager,42,Private,13240,1,z_SUV,no,0,0,Yes,0,0,15,0,Highly Urban/ Urban
135363189,0,23737,34,1,10,83792,No,261803,Yes,z_F,PhD,Doctor,21,Private,13280,10,z_SUV,no,0,0,No,2,0,14,0,Highly Urban/ Urban
28456294,2,21462,41,2,15,173572,No,447608,Yes,z_F,Masters,Lawyer,34,Private,24180,1,z_SUV,no,10877,1,No,5,2723,25,1,Highly Urban/ Urban
832576480,0,15844,56,0,15,72381,No,220541,Yes,M,z_High School,Manager,24,Commercial,28780,10,Panel Truck,yes,6857,4,No,0,0,1,0,Highly Urban/ Urban
980038566,1,20106,44,3,15,31728,Yes,0,z_No,z_F,z_High School,Clerical,28,Private,9070,6,z_SUV,no,5897,3,No,5,3136,1,1,Highly Urban/ Urban
32992474,0,25391,30,0,13,67793,No,221399,Yes,z_F,Bachelors,z_Blue Collar,35,Commercial,10730,6,z_SUV,no,0,0,Yes,2,4517,14,1,Highly Urban/ Urban
207425211,0,24451,32,1,6,100057,Yes,215744,z_No,M,z_High School,z_Blue Collar,45,Commercial,11250,6,Pickup,no,0,0,No,2,0,1,0,z_Highly Rural/ Rural
83467828,0,19675,46,0,9,116602,No,295080,z_No,M,PhD,Doctor,42,Private,6100,7,Pickup,yes,0,0,No,0,0,13,0,Highly Urban/ Urban
34434267,0,13139,63,0,13,18213,No,158150,z_No,z_F,z_High School,Clerical,49,Private,18540,1,Sports Car,no,5139,2,No,0,0,1,0,z_Highly Rural/ Rural
265513155,0,11891,67,0,13,104421,No,268256,Yes,M,Masters,Lawyer,38,Private,18640,1,Minivan,yes,0,0,No,0,0,12,0,Highly Urban/ Urban
194836773,0,20723,43,0,8,25713,No,0,Yes,z_F,<High School,Student,31,Private,12470,1,Sports Car,no,0,0,No,0,0,1,0,z_Highly Rural/ Rural
48342958,0,24242,33,0,10,101191,No,,z_No,z_F,Bachelors,z_Blue Collar,33,Commercial,11620,4,z_SUV,no,0,0,No,1,3807,4,1,Highly Urban/ Urban
648825858,0,20382,44,0,0,0,No,0,z_No,M,Bachelors,Student,17,Commercial,9620,1,Pickup,yes,0,0,Yes,2,0,7,0,z_Highly Rural/ Rural
257833353,1,23093,36,1,5,103076,No,269435,Yes,z_F,Bachelors,Professional,11,Private,21980,1,Minivan,no,4035,2,No,4,0,10,0,Highly Urban/ Urban
831574245,0,19386,46,0,11,27703,No,178482,z_No,z_F,Bachelors,Clerical,12,Commercial,20660,1,Pickup,no,0,0,No,4,0,11,0,Highly Urban/ Urban
29775028,0,18856,48,0,14,54691,No,179827,Yes,M,Masters,Lawyer,21,Private,14520,4,Minivan,yes,0,0,No,0,0,13,0,Highly Urban/ Urban
673874527,1,22283,38,1,12,90596,Yes,0,z_No,M,Bachelors,Manager,19,Private,10560,1,Pickup,no,0,0,No,0,4018,,1,Highly Urban/ Urban
771801025,0,16498,54,0,10,193786,No,478456,z_No,M,PhD,Manager,47,Commercial,46610,14,Panel Truck,yes,0,0,No,1,0,15,0,Highly Urban/ Urban
685416864,0,16247,55,0,13,70093,No,210623,Yes,z_F,Bachelors,z_Blue Collar,60,Private,8510,1,z_SUV,no,0,0,No,1,0,3,0,z_Highly Rural/ Rural
207767897,0,24643,32,2,10,40536,No,96634,Yes,M,PhD,,42,Private,8750,17,Minivan,yes,5267,1,No,6,0,11,0,Highly Urban/ Urban
713884148,0,21079,42,1,14,84250,No,270583,Yes,z_F,Bachelors,z_Blue Collar,30,Commercial,14130,10,z_SUV,no,6240,1,No,1,0,1,0,Highly Urban/ Urban
201054523,0,46306,73,0,14,164088,No,0,z_No,z_F,PhD,Doctor,38,Private,8800,9,Sports Car,no,3338,3,No,8,4805,20,1,Highly Urban/ Urban
449429892,0,24849,31,2,13,33470,Yes,107174,z_No,M,z_High School,Clerical,54,Commercial,4850,17,Pickup,yes,0,0,No,4,3146,1,1,z_Highly Rural/ Rural
865313474,0,18412,49,0,9,36306,No,184878,Yes,M,z_High School,z_Blue Collar,39,Commercial,10030,4,Pickup,yes,0,0,No,2,0,7,0,Highly Urban/ Urban
282579671,0,16243,55,0,14,98980,No,335018,Yes,M,PhD,Doctor,36,Private,22460,3,Minivan,yes,0,0,No,0,0,18,0,Highly Urban/ Urban
855927277,1,22863,37,2,11,3081,Yes,0,z_No,M,z_High School,Student,43,Private,1500,6,Minivan,yes,0,0,No,0,1245,1,1,z_Highly Rural/ Rural
794040462,0,22067,39,3,14,85127,No,264482,Yes,M,Bachelors,Professional,45,Commercial,23610,1,Panel Truck,no,0,0,No,0,0,1,0,z_Highly Rural/ Rural
19829574,0,23393,35,0,10,32655,No,148303,z_No,M,<High School,Clerical,43,Private,8270,3,Pickup,yes,0,0,No,0,0,1,0,z_Highly Rural/ Rural
695037271,0,23685,35,1,0,0,Yes,110883,z_No,z_F,z_High School,Home Maker,50,Private,5000,9,z_SUV,no,5456,3,No,2,960,9,1,Highly Urban/ Urban
302751690,0,15442,57,0,13,92674,No,313520,Yes,M,Masters,Lawyer,37,Private,10770,7,Minivan,yes,3148,2,No,3,0,19,0,Highly Urban/ Urban
583599764,0,18243,49,0,12,117424,No,0,z_No,z_F,PhD,,26,Commercial,33670,1,Van,no,4327,1,No,0,0,10,0,Highly Urban/ Urban
625616315,4,14880,59,4,18,79178,No,290382,Yes,z_F,z_High School,z_Blue Collar,87,Commercial,16620,6,Pickup,no,0,0,No,0,0,1,0,z_Highly Rural/ Rural
22460980,0,15181,58,4,16,78397,Yes,,z_No,z_F,Masters,Lawyer,37,Private,20790,7,Minivan,no,0,0,No,2,28706,18,1,Highly Urban/ Urban
269985785,0,19119,47,0,11,50282,No,232945,Yes,M,z_High School,z_Blue Collar,29,Commercial,10730,4,Minivan,yes,0,0,No,0,0,7,0,z_Highly Rural/ Rural
392785743,0,14532,60,0,15,52146,No,207382,z_No,M,PhD,Doctor,24,Private,12710,11,Minivan,no,0,0,No,0,0,19,0,Highly Urban/ Urban
369052748,1,20722,43,2,14,37898,No,191417,Yes,z_F,z_High School,Clerical,55,Private,9590,7,z_SUV,no,0,0,No,0,0,1,0,z_Highly Rural/ Rural
654085972,0,19432,46,0,13,,No,0,z_No,z_F,Bachelors,Student,124,Commercial,27880,4,Minivan,no,0,0,No,1,0,13,0,z_Highly Rural/ Rural
78448715,0,19799,45,0,,4786,No,0,Yes,z_F,<High School,Student,6,Private,12790,6,z_SUV,no,6158,1,No,5,0,1,0,z_Highly Rural/ Rural
171198581,0,19253,47,0,,50603,No,0,z_No,z_F,z_High School,z_Blue Collar,16,Commercial,14670,1,z_SUV,no,0,0,Yes,2,1533,1,1,Highly Urban/ Urban
574158891,0,19106,47,0,11,,No,175750,Yes,z_F,Masters,Professional,50,Private,12560,6,z_SUV,no,0,0,No,0,0,25,0,Highly Urban/ Urban
216745844,0,24427,33,1,9,46867,Yes,0,z_No,z_F,Bachelors,Clerical,12,Private,9490,4,Sports Car,no,0,0,No,0,0,15,0,z_Highly Rural/ Rural
665635577,1,19021,47,1,,65324,No,191554,Yes,z_F,Bachelors,Professional,36,Private,14250,1,Minivan,no,8880,2,No,5,0,11,0,Highly Urban/ Urban
398175052,0,19367,46,0,12,91319,No,277559,z_No,M,Bachelors,Professional,47,Private,28460,11,Minivan,yes,0,0,No,0,0,6,0,z_Highly Rural/ Rural
228691526,0,23296,36,0,5,16034,No,0,z_No,z_F,<High School,z_Blue Collar,42,Private,7940,1,z_SUV,no,9459,1,No,1,4649,1,1,Highly Urban/ Urban
24759813,0,20417,43,3,16,129376,No,361375,Yes,M,Masters,Lawyer,23,Private,14440,1,Minivan,yes,6020,2,No,0,0,18,0,Highly Urban/ Urban
95207832,0,18761,48,0,12,60281,No,,z_No,z_F,z_High School,z_Blue Collar,31,Commercial,12090,6,z_SUV,no,10024,2,No,2,1593,1,1,Highly Urban/ Urban
557742413,0,26416,27,1,13,123062,Yes,0,z_No,M,Masters,,25,Commercial,23590,1,Panel Truck,yes,4441,2,No,0,3329,19,1,Highly Urban/ Urban
251253029,0,23506,35,2,12,26372,No,180846,Yes,M,z_High School,Clerical,54,Private,6870,1,Pickup,yes,0,0,No,0,0,1,0,z_Highly Rural/ Rural
212957678,1,23246,36,2,14,125646,No,266746,Yes,M,Masters,,60,Commercial,39090,1,Panel Truck,no,2157,1,No,6,0,19,0,Highly Urban/ Urban
757364508,0,23664,35,0,10,122048,No,0,z_No,z_F,Masters,,32,Commercial,33570,3,Pickup,no,0,0,No,4,0,16,0,Highly Urban/ Urban
26115892,0,22656,37,0,12,49340,No,191449,Yes,z_F,z_High School,z_Blue Collar,31,Commercial,5300,7,Sports Car,no,0,0,No,0,0,1,0,Highly Urban/ Urban
977244195,2,21180,41,2,9,64928,No,250830,Yes,z_F,Bachelors,z_Blue Collar,34,Private,20590,6,Pickup,no,0,0,No,0,0,10,0,Highly Urban/ Urban
665591504,0,16637,54,0,11,63442,No,167921,z_No,M,PhD,Doctor,33,Private,23220,10,Minivan,yes,0,0,No,0,0,16,0,Highly Urban/ Urban
352903182,0,18256,49,0,7,86847,No,228889,z_No,M,Masters,Professional,33,Private,16320,17,Van,yes,0,0,No,3,0,6,0,z_Highly Rural/ Rural
52289049,0,21136,42,0,11,59142,No,180336,Yes,M,Masters,Manager,43,Private,12900,6,Minivan,no,0,0,No,0,0,,0,Highly Urban/ Urban
743269882,2,20663,43,3,14,31713,No,147621,Yes,M,Masters,,16,Commercial,26940,7,Panel Truck,no,0,0,No,0,4017,11,1,Highly Urban/ Urban
30429169,0,16627,54,0,0,0,No,0,z_No,z_F,Bachelors,Home Maker,40,Private,6900,10,z_SUV,no,42642,1,Yes,2,5982,1,1,Highly Urban/ Urban
287386122,3,20822,42,3,0,0,No,0,Yes,M,z_High School,Student,47,Commercial,5800,1,Pickup,yes,0,0,No,1,3702,11,1,Highly Urban/ Urban
490897115,0,22560,38,0,10,142002,No,345671,Yes,M,Bachelors,Manager,33,Private,19500,4,Minivan,yes,0,0,No,4,0,12,0,Highly Urban/ Urban
89315060,0,23883,34,4,14,59907,No,185912,Yes,z_F,<High School,z_Blue Collar,33,Private,14420,1,Minivan,no,0,0,No,0,0,5,0,Highly Urban/ Urban
91239264,1,21719,40,2,13,21411,Yes,0,z_No,M,Bachelors,Clerical,28,Private,12670,4,Minivan,no,0,0,No,1,0,7,0,z_Highly Rural/ Rural
704717373,0,18331,49,0,14,275392,No,653952,Yes,M,PhD,Manager,14,Commercial,46250,4,Panel Truck,no,0,0,No,2,0,15,0,Highly Urban/ Urban
93262171,0,21963,39,0,10,54818,No,244266,Yes,M,Bachelors,Manager,48,Private,10880,4,Pickup,yes,0,0,Yes,0,0,11,0,Highly Urban/ Urban
782118634,0,19481,46,0,12,44763,No,0,z_No,z_F,z_High School,z_Blue Collar,39,Commercial,19070,4,Minivan,no,0,0,No,0,0,1,0,z_Highly Rural/ Rural
317029629,0,17506,51,0,11,142545,No,398369,Yes,z_F,Masters,Professional,28,Private,43560,13,z_SUV,no,0,0,No,0,0,11,0,z_Highly Rural/ Rural
863105679,0,19211,47,0,12,61880,No,191991,Yes,M,Bachelors,Professional,30,Private,17570,1,Van,no,0,0,No,0,0,11,0,Highly Urban/ Urban
544218777,0,17064,53,0,15,57836,No,0,z_No,z_F,z_High School,Professional,73,Private,16080,6,z_SUV,no,5935,1,No,8,7261,1,1,Highly Urban/ Urban
287264722,0,18167,50,0,0,0,No,0,z_No,z_F,z_High School,Student,47,Commercial,7580,1,Sports Car,no,0,0,No,0,0,1,0,z_Highly Rural/ Rural
491636059,0,15943,56,0,12,42267,No,164891,Yes,z_F,Bachelors,Manager,7,Private,20170,1,z_SUV,no,0,0,No,1,0,,0,Highly Urban/ Urban
7968556,0,20415,43,0,11,55613,No,0,z_No,M,z_High School,Manager,23,Private,12790,1,Minivan,yes,18366,2,Yes,5,0,6,0,Highly Urban/ Urban
386671408,0,21608,40,0,11,101144,No,0,z_No,M,PhD,,18,Commercial,6390,1,Pickup,no,7547,2,No,1,0,14,0,Highly Urban/ Urban
738379426,0,13094,64,0,17,23433,No,144171,z_No,M,Bachelors,Manager,7,Commercial,19420,10,Pickup,no,38528,2,No,6,0,11,0,Highly Urban/ Urban
549986445,0,25507,30,1,13,38898,No,128607,Yes,M,Masters,Manager,14,Private,4500,7,Pickup,yes,0,0,No,0,0,17,0,Highly Urban/ Urban
715280827,0,13863,61,0,,66433,No,249869,z_No,z_F,PhD,Doctor,10,Private,19040,1,Sports Car,no,0,0,No,1,0,16,0,Highly Urban/ Urban
905883739,0,17399,52,0,12,68564,No,274122,Yes,M,z_High School,z_Blue Collar,44,Commercial,10950,4,Pickup,yes,0,0,No,2,0,11,0,z_Highly Rural/ Rural
500300083,0,20223,44,4,16,58069,No,190282,Yes,M,<High School,z_Blue Collar,14,Private,5900,1,Minivan,yes,0,0,No,3,0,1,0,Highly Urban/ Urban
419976048,0,18745,48,0,0,0,No,0,z_No,M,<High School,Student,41,Private,7970,1,Pickup,yes,0,0,No,0,0,1,0,z_Highly Rural/ Rural
